state_gid,state_name,name,station_id,lattitude,longitude,predictions
155,South Carolina,"Broughton Point, Hazzard Creek",8668109,+32.4100,-80.8850,Subordinate
155,South Carolina,"Euhaw Creek, 2.5 mi. above entrance",TEC3327,+32.4350,-80.8517,Subordinate
155,South Carolina,"Pilot Island, West Branch Boyds Creek",8667591,+32.5050,-80.8633,Subordinate
155,South Carolina,CLARENDON PLANTATION,8667633,+32.5025,-80.7841,Harmonic
155,South Carolina,"RR. Bridge, Hall Island",8667508,+32.5217,-80.8383,Subordinate
155,South Carolina,"North Dawson Landing, Coosawhatchie River",8667146,+32.5617,-80.9100,Subordinate
155,South Carolina,"Tulifiny River, I-95 bridge",8667076,+32.6017,-80.9033,Subordinate
155,South Carolina,"Braddock Point, Hilton Head Island",8669625,+32.1133,-80.8300,Subordinate
155,South Carolina,"Calibogue Cay, Broad Creek, Hilton Head Island",8669464,+32.1533,-80.7950,Subordinate
155,South Carolina,"Broad Creek, Hilton Head Island",8669338,+32.1850,-80.7533,Subordinate
155,South Carolina,"Haig Point, Daufuskie Island, Cooper River",8669493,+32.1467,-80.8367,Subordinate
155,South Carolina,"Bull Creek, Bull Island South, Cooper River",8669414,+32.1650,-80.8567,Subordinate
155,South Carolina,"Pine Island, Ramshorn Creek, Cooper River",8669601,+32.1217,-80.8983,Subordinate
155,South Carolina,"Savage I., Savage Creek, Bull Creek",8669323,+32.1850,-80.8600,Subordinate
155,South Carolina,"Bloody Point, Daufuskie Island",8669801,+32.0817,-80.8783,Subordinate
155,South Carolina,"Hargray Pier, Daufuskie Island",8669722,+32.0983,-80.8983,Subordinate
155,South Carolina,"Daufuskie Landing, Daufuskie Island",8669691,+32.1033,-80.8950,Subordinate
155,South Carolina,Doughboy Island,8669531,+32.1383,-80.9317,Subordinate
155,South Carolina,"Good Hope Landing, south of",8669346,+32.1767,-80.9667,Subordinate
155,South Carolina,Cook Landing Cemetery,8669277,+32.1950,-81.0000,Subordinate
155,South Carolina,Rt. 170 bridge,8669072,+32.2367,-81.0117,Subordinate
155,South Carolina,Moreland Cemetery,8669369,+32.1750,-80.8917,Subordinate
155,South Carolina,Bull Island North,8669262,+32.2000,-80.8150,Subordinate
155,South Carolina,Bluffton,8669103,+32.2300,-80.8617,Subordinate
155,South Carolina,"Fields Cut, Wright River",8669815,+32.0867,-80.9333,Subordinate
155,South Carolina,"Turnbridge Landing, Salt Water Creek",8669575,+32.1283,-81.0117,Subordinate
184,Georgia,Tybee Light,8670892,+32.0283,-80.8550,Subordinate
184,Georgia,FORT PULASKI,8670870,+32.0333,-80.9017,Harmonic
184,Georgia,Fort Jackson,8670678,+32.0817,-81.0367,Subordinate
184,Georgia,SAVANNAH,8670681,+32.0817,-81.0917,Subordinate
184,Georgia,PORT WENTWORTH,8670424,+32.1433,-81.1417,Harmonic
184,Georgia,"Little Back River, Hwy. 17, Back River, S.C.",8669415,+32.1650,-81.1300,Subordinate
184,Georgia,S.C.L. RR. bridge,8670073,+32.2317,-81.1450,Subordinate
184,Georgia,"Purrysburg Landing, S.C.",8668701,+32.3033,-81.1217,Subordinate
184,Georgia,Tybee Creek entrance,TEC3399,+31.9833,-80.8500,Subordinate
184,Georgia,Beach Hammock,TEC3401,+31.9500,-80.9333,Subordinate
184,Georgia,Romerly Marsh Creek,TEC3403,+31.9333,-81.0000,Subordinate
184,Georgia,Savannah Sheraton Resort Hotel,TEC3405,+32.0000,-81.0000,Subordinate
184,Georgia,Thunderbolt,TEC3407,+32.0333,-81.0500,Subordinate
184,Georgia,North entrance,TEC3409,+32.0667,-81.0000,Subordinate
184,Georgia,"Isle of Hope, Skidaway River",TEC3411,+31.9833,-81.0500,Subordinate
184,Georgia,Egg Islands,TEC3413,+31.8333,-81.0833,Subordinate
184,Georgia,"Vernon View, Burnside River",8671642,+31.9267,-81.0983,Subordinate
184,Georgia,"Coffee Bluff, Forest River",TEC3417,+31.9333,-81.1500,Subordinate
184,Georgia,"Fort McAllister, Ogeechee River",TEC3419,+31.8833,-81.2167,Subordinate
184,Georgia,"Highway bridge, Ogeechee River",TEC3421,+31.9833,-81.2833,Subordinate
184,Georgia,"Florida Passage, Ogeechee River",8672219,+31.8533,-81.1467,Subordinate
184,Georgia,"Florida Passage, Bear River",TEC3425,+31.8167,-81.1667,Subordinate
184,Georgia,Cane Patch Creek entrance,TEC3427,+31.8167,-81.1500,Subordinate
184,Georgia,"Bradley Point, Bradley River",8672455,+31.8217,-81.0500,Subordinate
184,Georgia,Walburg Creek entrance,8673437,+31.6900,-81.1550,Subordinate
184,Georgia,"Kilkenny Club, Kilkenny Creek",8672696,+31.7883,-81.2033,Subordinate
184,Georgia,"RANGE A LIGHT, BEAR RIVER",8672667,+31.7933,-81.1817,Harmonic
184,Georgia,"SOUTH OSSABAW ISLAND, BEAR RIVER",8673171,+31.7230,-81.1417,Harmonic
184,Georgia,"SUNBURY, SUNBURY CHANNEL",8672875,+31.7667,-81.2783,Harmonic
184,Georgia,"Belfast, Belfast River",8672462,+31.8217,-81.2983,Subordinate
184,Georgia,North Newport River (Daymark 119),8673499,+31.6817,-81.1917,Subordinate
184,Georgia,North Newport River,TEC3445,+31.6667,-81.2667,Subordinate
184,Georgia,"South Newport Cut, N. Newport River",TEC3447,+31.6667,-81.2667,Subordinate
184,Georgia,"Halfmoon, Timmons River",8673381,+31.6950,-81.2717,Subordinate
184,Georgia,"Eagle Neck, South Newport River",8673875,+31.6500,-81.3050,Subordinate
184,Georgia,"Thomas Landing, S. Newport River",8673812,+31.6433,-81.2567,Subordinate
184,Georgia,"DAYMARK #135, SOUTH NEWPORT RIVER",8674301,+31.5750,-81.1900,Harmonic
184,Georgia,"Dallas Bluff, Julienton River",TEC3457,+31.5833,-81.3167,Subordinate
184,Georgia,"Harris Neck, Barbour Island River",8673962,+31.6233,-81.2633,Subordinate
184,Georgia,"Barbour Island, Barbour Island River",8674251,+31.5783,-81.2400,Subordinate
184,Georgia,Blackbeard Island,TEC3463,+31.5333,-81.2000,Subordinate
184,Georgia,"Dog Hammock, Sapelo River",8674623,+31.5317,-81.2700,Subordinate
184,Georgia,"Bellville Point, Sapelo River",8674638,+31.5317,-81.3600,Subordinate
184,Georgia,"Pine Harbor, Sapelo River",8674512,+31.5483,-81.3717,Subordinate
184,Georgia,"Eagle Creek, Mud River",8674801,+31.5100,-81.2783,Subordinate
184,Georgia,"Creighton Narrows Entrance, Crescent River",8674875,+31.4983,-81.3250,Subordinate
184,Georgia,"DAYMARK #156, HEAD OF MUD RIVER",8674975,+31.4867,-81.3200,Harmonic
184,Georgia,Old Tea Kettle Creek (Daymark 173),8675365,+31.4317,-81.3067,Subordinate
184,Georgia,"Blackbeard Creek, Blackbeard Island",8674962,+31.4883,-81.2100,Subordinate
184,Georgia,"Old Tower, Sapelo Island",8675622,+31.3900,-81.2883,Subordinate
184,Georgia,Hudson Creek entrance,8675245,+31.4467,-81.3433,Subordinate
184,Georgia,"Threemile Cut entrance, Darien River",8675843,+31.3567,-81.3767,Subordinate
184,Georgia,"Darien, Darien River",8675779,+31.3683,-81.4350,Subordinate
184,Georgia,"DAYMARK #185, ROCKDEDUNDY RIVER ENTRANCE",8675761,+31.3739,-81.3339,Harmonic
184,Georgia,"Wolf Island, south end",TEC3491,+31.3333,-81.3167,Subordinate
184,Georgia,"Champney Island, South Altamaha River",8676012,+31.3317,-81.4600,Subordinate
184,Georgia,Hampton River entrance,TEC3495,+31.2167,-81.3167,Subordinate
184,Georgia,"Jones Creek entrance, Hampton River",TEC3497,+31.3000,-81.3333,Subordinate
184,Georgia,St. Simons Sound Bar,TEC3499,+31.1000,-81.3167,Subordinate
184,Georgia,ST.SIMONS ISLAND,8677344,+31.1317,-81.3967,Harmonic
184,Georgia,Frederick River Bridge,8677045,+31.1683,-81.4133,Subordinate
184,Georgia,Frederica River,8676743,+31.2217,-81.3933,Subordinate
184,Georgia,Mackay River (Daymark 239),8676766,+31.2100,-81.4250,Subordinate
184,Georgia,"Mackay River (ICWW), Buttermilk Sound",8676329,+31.2850,-81.3850,Subordinate
184,Georgia,"HOWE STREET PIER, BRUNSWICK",8677406,+31.1446,-81.4968,Harmonic
184,Georgia,"Highway bridge, South Brunswick River",TEC3521,+31.1500,-81.5667,Subordinate
184,Georgia,Crispen Island,8676808,+31.2133,-81.5500,Subordinate
184,Georgia,Allied Chemical Corp. docks,TEC3515,+31.1833,-81.5167,Subordinate
184,Georgia,Dillard Creek,8676722,+31.2250,-81.5717,Subordinate
184,Georgia,Buffalo River entrance,8676787,+31.2150,-81.5833,Subordinate
184,Georgia,RACCOON KEY SPIT,8678124,+31.0148,-81.4560,Harmonic
184,Georgia,"Jointer Island, Jointer Creek",8677576,+31.0950,-81.5050,Subordinate
184,Georgia,2.5 miles above mouth,8677833,+31.0583,-81.4933,Subordinate
184,Georgia,8 miles above mouth,8677566,+31.0983,-81.5733,Subordinate
184,Georgia,Below Spring Bluff,TEC3531,+31.1667,-81.6167,Subordinate
184,Georgia,"Jekyll Island Marina, Jekyll Creek",8677832,+31.0567,-81.4233,Subordinate
184,Georgia,Todd Creek entrance,8678412,+30.9717,-81.5200,Subordinate
184,Georgia,"BAILEY CUT, SATILLA RIVER",8678322,+30.9850,-81.5917,Harmonic
184,Georgia,Ceylon,8678466,+30.9633,-81.6550,Subordinate
184,Georgia,Burnt Fort,TEC3541,+30.9500,-81.9000,Subordinate
184,Georgia,"Dover Bluff, Dover Creek",8678111,+31.0167,-81.5283,Subordinate
184,Georgia,"Cumberland Wharf, Cumberland River",8678688,+30.9300,-81.4467,Subordinate
184,Georgia,"Floyd Creek, 2.8 miles above entrance",8678642,+30.9367,-81.5067,Subordinate
184,Georgia,"St. Marys Entrance, North Jetty",8679997,+30.7200,-81.4450,Subordinate
184,Georgia,"KINGS BAY, NAVY BASE",8679511,+30.7967,-81.5150,Harmonic
184,Georgia,"Beach Creek ent., Cumberland Island",8679945,+30.7267,-81.4767,Subordinate
184,Georgia,"SEACAMP DOCK, CUMBERLAND ISLAND",8679758,+30.7633,-81.4717,Harmonic
184,Georgia,"Crooked River, Cumberland Dividings",8679242,+30.8433,-81.4867,Subordinate
184,Georgia,"Harrietts Bluff, Crooked River",8679083,+30.8700,-81.5850,Subordinate
184,Georgia,ST. MARYS,8679964,+30.7200,-81.5483,Harmonic
184,Georgia,CRANDALL,8720004,+30.7217,-81.6217,Harmonic
184,Georgia,Little St. Marys River,8720006,+30.7317,-81.7267,Subordinate
184,Georgia,Kings Ferry,8720001,+30.7867,-81.8400,Subordinate
184,Georgia,"CHESTER, BELLS RIVER",8720023,+30.6833,-81.5333,Harmonic
184,Georgia,"Roses Bluff, Bells River",8720007,+30.7033,-81.5767,Subordinate
184,Georgia,"LOFTON, LANCEFORD CREEK",8720051,+30.6433,-81.5233,Harmonic
184,Georgia,FERNANDINA BEACH,8720030,+30.6717,-81.4650,Harmonic
184,Georgia,"Kingsley Creek, RR. bridge",8720058,+30.6317,-81.4767,Subordinate
198,Florida,"Amelia City, South Amelia River",8720086,+30.5867,-81.4633,Subordinate
198,Florida,entrance,8720135,+30.5183,-81.4533,Subordinate
198,Florida,NASSAUVILLE,8720098,+30.5683,-81.5150,Harmonic
198,Florida,"Tiger Point, Pumpkin Hill Creek",8720148,+30.5017,-81.4950,Subordinate
198,Florida,EDWARDS CREEK,8720145,+30.5017,-81.5417,Harmonic
198,Florida,"Cuno, Lofton Creek",8720097,+30.5767,-81.5717,Subordinate
198,Florida,Mink Creek entrance,8720119,+30.5367,-81.5817,Subordinate
198,Florida,"Halfmoon Island, highway bridge",8720093,+30.5767,-81.6083,Subordinate
198,Florida,"Boggy Creek, 2 mi. above entrance",8720084,+30.5883,-81.6633,Subordinate
198,Florida,"Sawpit Creek entrance, bridge",8720137,+30.5133,-81.4567,Subordinate
198,Florida,"Sawpit Creek, 1 mi. above entrance",8720143,+30.5033,-81.4717,Subordinate
198,Florida,"Simpson Creek, A1A highway bridge",8720168,+30.4650,-81.4317,Subordinate
198,Florida,"Little Talbot Island, ocean",8720194,+30.4300,-81.4050,Subordinate
198,Florida,"Fort George Island, Fort George River",8720186,+30.4400,-81.4383,Subordinate
198,Florida,Degaussing Structure,8720214,+30.3967,-81.3950,Subordinate
198,Florida,"MAYPORT NAVAL STA., ST JOHNS RIVER",8720211,+30.4000,-81.4133,Harmonic
198,Florida,MAYPORT (BAR PILOTS DOCK),8720218,+30.3967,-81.4300,Harmonic
198,Florida,Pablo Creek entrance,8720232,+30.3767,-81.4483,Subordinate
198,Florida,"Pablo Creek, ICWW bridge",8720267,+30.3233,-81.4383,Subordinate
198,Florida,Sisters Creek,8720196,+30.4167,-81.4533,Subordinate
198,Florida,"CLAPBOARD CREEK, PELOTES ISLAND",8720198,+30.4067,-81.5100,Harmonic
198,Florida,Fulton,8720221,+30.3900,-81.5067,Subordinate
198,Florida,Blount Island Bridge,8720203,+30.4133,-81.5450,Subordinate
198,Florida,DAMES POINT,8720219,+30.3867,-81.5583,Harmonic
198,Florida,"CEDAR HEIGHTS, BROWARD RIVER",8720189,+30.4367,-81.6417,Harmonic
198,Florida,Navy Fuel Depot,8720215,+30.4000,-81.6267,Subordinate
198,Florida,Moncrief Creek entrance,8720217,+30.3917,-81.6617,Subordinate
198,Florida,"Lake Forest, Ribault River",8720216,+30.3983,-81.6983,Subordinate
198,Florida,Sherwood Forest,8720213,+30.4200,-81.7283,Subordinate
198,Florida,PHOENIX PARK,8720225,+30.3833,-81.6367,Harmonic
198,Florida,LONGBRANCH,8720242,+30.3600,-81.6200,Harmonic
198,Florida,Little Pottsburg Creek,8720274,+30.3100,-81.6100,Subordinate
198,Florida,"SOUTHBANK RIVERWALK, ST JOHNS RIVER",8720226,+30.3200,-81.6583,Harmonic
198,Florida,Ortega River entrance,8720296,+30.2783,-81.7050,Subordinate
198,Florida,Piney Point,8720333,+30.2283,-81.6633,Subordinate
198,Florida,"I-295 BRIDGE, ST JOHNS RIVER",8720357,+30.1917,-81.6917,Harmonic
198,Florida,"Orange Park Landing, Orange Park",8720374,+30.1683,-81.6950,Subordinate
198,Florida,"PEORIA POINT, DOCTORS LAKE",8720406,+30.1200,-81.7583,Harmonic
198,Florida,Julington Creek,8720409,+30.1350,-81.6300,Subordinate
198,Florida,"BLACK CREEK, S.C.L. RR. BRIDGE",8720434,+30.0800,-81.7617,Harmonic
198,Florida,Green Cove Springs,8720496,+29.9900,-81.6633,Subordinate
198,Florida,Tocoi,8720596,+29.8583,-81.5533,Subordinate
198,Florida,Palmetto Bluff,8720653,+29.7633,-81.5617,Subordinate
198,Florida,"PALATKA, ST JOHNS RIVER",8720774,+29.6433,-81.6317,Harmonic
198,Florida,Sutherlands Still,8720782,+29.5717,-81.6067,Subordinate
198,Florida,"BUFFALO BLUFF, ST JOHNS RIVER",8720767,+29.5950,-81.6817,Harmonic
198,Florida,WELAKA,8720832,+29.4767,-81.6750,Harmonic
198,Florida,Atlantic Beach,8720259,+30.3350,-81.3950,Subordinate
198,Florida,JACKSONVILLE BEACH,8720291,+30.2833,-81.3867,Harmonic
198,Florida,"Oak Landing, ICWW",8720305,+30.2533,-81.4300,Subordinate
198,Florida,Palm Valley ICWW,8720398,+30.1333,-81.3867,Subordinate
198,Florida,VILANO BEACH ICWW,8720554,+29.9167,-81.3000,Harmonic
198,Florida,"St. Augustine, city dock",8720576,+29.8917,-81.3100,Subordinate
198,Florida,ST. AUGUSTINE BEACH,8720587,+29.8567,-81.2633,Harmonic
198,Florida,"STATE ROAD 312, MATANZAS RIVER",8720582,+29.8667,-81.3067,Harmonic
198,Florida,"CRESCENT BEACH, MATANZAS RIVER",8720651,+29.7683,-81.2583,Harmonic
198,Florida,"Fort Matanzas, Matanzas River, ICWW",8720686,+29.7150,-81.2383,Subordinate
198,Florida,STATE ROAD A1A BRIDGE,8720692,+29.7045,-81.2279,Harmonic
198,Florida,"BINGS LANDING, MATANZAS RIVER",8720757,+29.6150,-81.2050,Harmonic
198,Florida,"Smith Creek, Flagler Beach",8720833,+29.4783,-81.1367,Subordinate
198,Florida,"Ormond Beach, Halifax River",8720954,+29.2850,-81.0533,Subordinate
198,Florida,"Daytona Beach Shores, Sunglow Pier",8721120,+29.1467,-80.9633,Subordinate
198,Florida,PONCE DE LEON INLET SOUTH,8721147,+29.0633,-80.9150,Harmonic
198,Florida,"Ponce Inlet, Halifax River",8721138,+29.0817,-80.9367,Subordinate
198,Florida,Cape Canaveral,TEC3693,+28.4333,-80.5667,Subordinate
198,Florida,TRIDENT PIER,8721604,+28.4158,-80.5931,Harmonic
198,Florida,Cocoa Beach,8721649,+28.3683,-80.6000,Subordinate
198,Florida,Patrick Air Force Base,8721727,+28.2450,-80.6000,Subordinate
198,Florida,Canova Beach,8721804,+28.1383,-80.5783,Subordinate
198,Florida,Micco,8721994,+27.8733,-80.4967,Subordinate
198,Florida,Sebastian,8722029,+27.8117,-80.4633,Subordinate
198,Florida,Wabasso,8722059,+27.7550,-80.4250,Subordinate
198,Florida,VERO BEACH,8722125,+27.6317,-80.3717,Harmonic
198,Florida,Oslo,8722146,+27.5933,-80.3567,Subordinate
198,Florida,St. Lucie,8722207,+27.4800,-80.3333,Subordinate
198,Florida,NORTH BEACH CAUSEWAY,8722208,+27.4717,-80.3250,Harmonic
198,Florida,South Beach Causeway,8722219,+27.4567,-80.3233,Subordinate
198,Florida,Ankona,8722274,+27.3550,-80.2733,Subordinate
198,Florida,"Eden, Nettles Island",8722312,+27.2867,-80.2267,Subordinate
198,Florida,Jensen Beach,8722338,+27.2350,-80.2100,Subordinate
198,Florida,Sebastian Inlet bridge,8722004,+27.8600,-80.4483,Subordinate
198,Florida,Vero Beach (ocean),8722105,+27.6700,-80.3600,Subordinate
198,Florida,North Fork,8722334,+27.2433,-80.3133,Subordinate
198,Florida,Stuart,8722357,+27.2000,-80.2583,Subordinate
198,Florida,South Fork,8722376,+27.1650,-80.2550,Subordinate
198,Florida,Sewall Point,8722371,+27.1750,-80.1883,Subordinate
198,Florida,"Port Salerno, Manatee Pocket",8722383,+27.1517,-80.1950,Subordinate
198,Florida,"Fort Pierce Inlet, south jetty",8722212,+27.4700,-80.2883,Subordinate
198,Florida,Binney Dock,8722213,+27.4683,-80.3000,Subordinate
198,Florida,Seminole Shores,8722366,+27.1833,-80.1583,Subordinate
198,Florida,Great Pocket,8722381,+27.1550,-80.1717,Subordinate
198,Florida,"Peck Lake, ICWW",8722404,+27.1133,-80.1450,Subordinate
198,Florida,"Gomez, South Jupiter Narrows",8722414,+27.0933,-80.1367,Subordinate
198,Florida,Hobe Sound bridge,8722429,+27.0650,-80.1233,Subordinate
198,Florida,"Hobe Sound, Jupiter Island",8722445,+27.0367,-80.1067,Subordinate
198,Florida,"Conch Bar, Jupiter Sound",8722471,+26.9883,-80.0933,Subordinate
198,Florida,"Jupiter Sound, south end",8722491,+26.9517,-80.0800,Subordinate
198,Florida,"Jupiter Inlet, south jetty",8722495,+26.9433,-80.0733,Subordinate
198,Florida,"Jupiter Inlet, U.S. Highway 1 Bridge",TEC3783,+26.9483,-80.0850,Subordinate
198,Florida,A1A highway bridge,8722492,+26.9467,-80.0900,Subordinate
198,Florida,Tequesta,TEC3787,+26.9500,-80.1017,Subordinate
198,Florida,"Tequesta, North Fork entrance",TEC3789,+26.9517,-80.1017,Subordinate
198,Florida,"Tequesta, North Fork",8722486,+26.9600,-80.1050,Subordinate
198,Florida,"North Fork, 2 miles above entrance",8722478,+26.9750,-80.1133,Subordinate
198,Florida,3 miles above A1A highway bridge,8722481,+26.9700,-80.1267,Subordinate
198,Florida,Boy Scout Dock,8722472,+26.9867,-80.1417,Subordinate
198,Florida,"Southwest Fork, 0.5 mile above entrance",8722494,+26.9433,-80.1200,Subordinate
198,Florida,Southwest Fork (spillway),8722496,+26.9350,-80.1433,Subordinate
198,Florida,"Jupiter, Lake Worth Creek, ICWW",8722499,+26.9350,-80.0850,Subordinate
198,Florida,"Lake Worth Creek, Day Beacon 19, ICWW",8722512,+26.9117,-80.0800,Subordinate
198,Florida,"Donald Ross Bridge, ICWW",8722528,+26.8817,-80.0700,Subordinate
198,Florida,"PGA BOULEVARD BRIDGE, PALM BEACH",8722548,+26.8433,-80.0667,Harmonic
198,Florida,North Palm Beach,8722557,+26.8267,-80.0550,Subordinate
198,Florida,PORT OF WEST PALM BEACH,8722588,+26.7700,-80.0517,Harmonic
198,Florida,Palm Beach,8722607,+26.7333,-80.0417,Subordinate
198,Florida,Palm Beach,8722621,+26.7050,-80.0450,Subordinate
198,Florida,West Palm Beach Canal,8722654,+26.6450,-80.0450,Subordinate
198,Florida,Boynton Beach,8722706,+26.5483,-80.0533,Subordinate
198,Florida,LAKE WORTH PIER,8722670,+26.6117,-80.0333,Harmonic
198,Florida,"Ocean Ridge, ICWW",8722718,+26.5267,-80.0533,Subordinate
198,Florida,"Delray Beach, ICWW",8722746,+26.4733,-80.0617,Subordinate
198,Florida,"South Delray Beach, ICWW",8722761,+26.4467,-80.0650,Subordinate
198,Florida,"Yamato, ICWW",8722784,+26.4033,-80.0700,Subordinate
198,Florida,"Lake Wyman, ICWW",8722802,+26.3700,-80.0700,Subordinate
198,Florida,"Boca Raton, Lake Boca Raton",8722816,+26.3433,-80.0767,Subordinate
198,Florida,"Deerfield Beach, Hillsboro River",8722832,+26.3133,-80.0817,Subordinate
198,Florida,"Hillsboro Beach, ICWW",8722854,+26.2733,-80.0800,Subordinate
198,Florida,"Hillsboro Inlet, Coast Guard Light Station",8722861,+26.2583,-80.0817,Subordinate
